ZIP Code,Total Population,Poverty Count,Median Household Income,SNAP Households,White Population,Black Population,American Indian Population,Asian Population,Pacific Islander Population,Other Race Population,Two or More Races Population,High School Graduate,Bachelor's Degree,Master's Degree,Doctorate Degree
10552,21499,1437,97105.0,629,7216,8659,79,1031,0,2963,1551,2184,4509,2912,299
10553,10815,1005,84173.0,528,1403,7566,0,77,0,940,829,1039,2357,761,90
10560,4914,125,180455.0,9,4188,38,0,119,0,212,357,503,1330,698,53
10562,33700,2514,113069.0,573,18336,2876,127,1382,0,7438,3541,3970,5040,4529,574
10566,25484,2528,91042.0,1813,10050,4778,602,511,55,5979,3509,3489,3835,2756,239
10567,20260,900,152334.0,206,13603,1876,0,726,22,1158,2875,2532,3383,2664,320
10570,13391,442,188262.0,152,10818,549,0,445,0,732,847,796,3187,1940,412
10573,40982,4307,110612.0,1161,19539,2509,390,1875,0,10278,6391,4849,6984,3827,349
10576,4904,213,227344.0,26,4521,75,0,117,0,62,129,261,1522,796,108
10577,5901,50,,0,4033,644,24,387,0,248,565,99,1003,273,29
10578,1851,0,,0,551,90,0,306,0,904,0,211,662,172,13
10579,8825,159,135893.0,49,7109,209,51,236,0,701,519,1171,1641,975,188
10580,18073,504,242015.0,59,14345,316,28,1271,0,384,1729,727,3926,3416,397
10583,40612,1329,,202,26503,1131,25,8272,0,1678,3003,1832,8571,7428,1435
10588,3081,29,171598.0,0,2665,59,0,225,0,70,62,356,612,362,11
10589,7266,254,123293.0,48,6660,19,29,285,0,15,258,744,1609,1558,467
10590,7314,354,198563.0,0,6279,94,0,290,0,59,592,658,1896,1045,176
10591,23663,1566,103480.0,738,13441,986,90,1615,0,3357,4174,2299,4370,3286,651
10594,5512,220,166417.0,23,4666,39,0,212,0,366,229,651,1005,632,105
10595,7180,869,108750.0,125,5006,657,29,612,0,411,465,946,1397,644,97
10596,657,51,81893.0,0,442,53,0,1,0,23,138,201,137,99,1
10597,652,0,211591.0,0,449,0,0,0,0,190,13,39,82,160,15
10598,28894,970,163040.0,376,22571,1559,16,1055,53,1668,1972,2942,6754,3910,321
10601,10860,1997,90733.0,454,4983,1617,139,1272,0,2110,739,1091,2363,1352,244
10603,19201,1464,121450.0,415,7518,4334,33,976,0,3882,2458,2705,3312,2444,274
10604,12192,492,111131.0,220,7980,891,250,399,0,1183,1489,1425,2206,1484,61
10605,19371,1206,145587.0,362,13032,1679,0,1607,0,1329,1724,1433,4193,3585,548
10606,17556,2441,114956.0,516,6119,2545,0,1633,0,4870,2389,2395,2442,1983,321
10607,6222,397,161250.0,115,2044,1981,11,738,0,1025,423,787,1068,853,161
10701,70054,12640,63310.0,7627,18909,15858,1047,2192,10,19637,12401,9776,7976,5137,217
10703,22135,3167,74940.0,1532,8206,4815,40,1023,7,4605,3439,3513,2232,1488,121
10704,31844,3429,110097.0,699,17671,2898,13,1784,0,4711,4767,5966,4860,2731,431
10705,40390,7217,68616.0,4071,10660,6791,440,1991,0,13860,6648,5921,4286,3054,321
10706,9119,258,177031.0,30,7590,146,0,463,0,240,680,502,1958,1523,449
10707,9755,544,141837.0,162,6476,363,0,1211,0,981,724,975,2591,1362,139
10708,21946,1508,121107.0,112,16178,1534,16,817,8,1199,2194,1377,4542,3836,282
10709,10274,287,175424.0,110,8517,71,0,886,0,112,688,722,2233,1684,197
10710,25684,2707,100783.0,879,11269,3966,418,2942,0,3903,3186,4052,4887,2573,530
10801,41984,5837,83534.0,3018,15461,10361,300,2767,0,6246,6849,5798,5722,4401,786
10803,13096,347,212288.0,98,9301,863,0,873,0,432,1627,826,2669,2096,283
10804,15228,474,220089.0,60,11813,1811,0,516,0,304,784,565,3323,3118,313
10805,21230,1991,89964.0,716,9487,3603,194,956,0,4313,2677,3140,2962,1810,150
10901,26224,2395,114651.0,754,18728,2899,190,1241,0,1693,1473,3158,4098,2841,250
10910,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
10911,18,0,,8,8,10,0,0,0,0,0,8,10,0,0
10913,5333,454,175000.0,23,4010,142,0,351,0,77,753,534,961,579,33
10914,691,0,,0,216,283,0,0,0,0,192,16,99,79,0
10915,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
10916,4531,168,115227.0,18,3321,377,0,147,0,192,494,597,648,605,0
10917,1575,46,126522.0,44,1135,68,0,112,0,234,26,97,212,202,21
10918,11937,1003,147011.0,224,8429,483,24,387,0,1252,1362,1985,2053,1179,52
10919,1383,25,106185.0,0,711,24,0,46,0,73,529,151,440,43,0
10920,8493,454,143672.0,105,5680,26,0,862,0,504,1421,724,1835,896,122
10921,4358,260,107500.0,87,2981,242,223,210,16,306,380,794,566,307,39
10922,1072,40,88516.0,27,796,122,43,31,0,15,65,272,67,153,13
10923,9188,1144,95769.0,262,3845,973,0,494,0,2102,1774,1076,1554,557,25
10924,13612,717,114567.0,172,10287,579,269,386,92,794,1205,1908,2084,1484,170
10925,4440,388,89313.0,92,3604,44,115,166,0,71,440,957,754,412,9
10926,3741,324,98135.0,72,1964,412,37,314,0,747,267,662,665,290,52
10927,12273,2056,67447.0,851,3230,2205,185,330,0,3369,2954,2055,1356,528,85
10928,5273,456,96106.0,260,2555,854,13,264,0,466,1121,839,568,530,109
10930,10342,538,141893.0,182,6516,1356,32,660,0,172,1606,1009,1615,1474,40
10931,1170,86,81406.0,60,425,179,53,8,0,367,138,197,134,57,3
10932,14,0,,0,0,0,0,0,0,14,0,0,0,0,0
10933,312,122,,29,312,0,0,0,0,0,0,65,30,10,0
10940,53099,6654,87198.0,2062,23066,12055,1386,2066,48,7393,7085,8669,4800,2844,338
10941,14761,1367,95938.0,585,7013,3173,187,677,0,1361,2350,2704,2057,832,75
10950,65391,17780,77123.0,3365,55396,2106,325,797,0,3163,3604,7238,4159,2422,259
10952,47169,16679,70696.0,2565,41494,3022,5,431,32,568,1617,5337,2860,1533,227
10953,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
10954,27474,2123,112927.0,820,14755,4250,79,3689,0,1525,3176,3287,5348,2839,341
10956,31420,1360,179060.0,418,19466,2060,183,4033,0,2655,3023,2674,6703,4478,387
10958,2717,47,156250.0,4,1988,269,2,25,0,55,378,513,323,190,5
10960,15277,811,126404.0,465,9428,2814,0,713,10,647,1665,1373,3455,2054,447
10962,4921,173,171389.0,9,3149,237,0,761,0,242,532,494,1127,677,70
10963,3940,231,79265.0,104,2271,779,14,149,0,329,398,696,295,194,11
10964,1395,67,,18,1056,81,6,220,0,20,12,54,327,128,29
10965,15526,956,136970.0,203,12043,195,199,583,0,2262,244,1643,2870,1696,220
10968,2406,10,132105.0,5,2042,27,0,236,0,35,66,140,585,317,122
10969,1333,38,154127.0,19,1101,115,0,7,0,94,16,250,182,46,0
10970,11636,957,118445.0,217,5699,2114,68,847,0,1556,1352,1254,1788,1117,181
10973,2300,244,133508.0,52,1577,187,68,34,0,86,348,278,435,160,14
10974,3324,143,112404.0,47,2322,261,153,198,0,128,262,533,500,374,11
10975,254,31,102608.0,67,56,170,0,0,0,0,28,0,11,0,0
10976,2215,198,95956.0,9,1420,227,0,190,0,84,294,102,367,211,12
10977,71465,20535,77724.0,4007,40807,12034,287,1893,0,12764,3680,8532,4791,2344,408
10979,84,0,,0,84,0,0,0,0,0,0,0,0,0,0
10980,13793,393,125333.0,374,9411,1819,0,368,0,778,1417,2289,1734,1552,125
10983,5489,26,178664.0,36,3985,172,0,670,0,382,280,507,1492,679,153
10984,2760,66,109583.0,14,1870,207,0,115,0,318,250,452,525,181,24
10985,18,0,,0,18,0,0,0,0,0,0,0,6,0,0
10986,1402,102,,37,1102,89,0,47,0,87,77,218,170,194,20
10987,4041,674,164063.0,14,2956,327,0,137,0,199,422,713,757,563,47
10988,684,61,104615.0,0,572,33,0,0,0,9,70,72,34,86,0
10989,8410,255,131501.0,103,5856,508,0,1001,0,154,891,1013,1932,1448,89
10990,20370,952,123199.0,335,17347,563,296,316,0,806,1042,2484,4746,2041,217
10992,10412,697,113450.0,195,6067,1077,4,127,0,1885,1252,1509,1234,654,59
10993,4230,418,65250.0,150,1417,603,37,122,0,1319,732,784,463,246,0
10994,5925,108,166838.0,0,4252,270,0,692,0,373,338,733,1420,972,68
10996,6549,137,139700.0,21,4866,411,0,266,7,209,790,81,585,701,275
10998,3676,293,117212.0,69,2856,150,7,0,0,241,422,542,521,405,35
11001,25714,948,144755.0,362,14226,1544,151,6312,0,1453,2028,3050,5827,2761,397
11003,44716,2291,123000.0,776,7588,18739,322,7557,0,5674,4836,7335,6747,2811,322
11004,14296,1596,109865.0,381,4097,817,0,7435,1,1030,916,2116,2747,1734,296
11005,2195,191,91719.0,19,2102,0,29,64,0,0,0,208,644,608,116
11010,25618,1233,140686.0,340,16975,1220,26,3129,0,2111,2157,4210,3916,2155,255
11020,5986,375,169265.0,219,2436,861,0,2581,0,15,93,568,1132,892,101
11021,19474,1117,122390.0,614,11358,281,142,5947,0,839,907,1840,4418,3138,542
11023,9824,610,151544.0,242,7335,129,0,1629,0,384,347,644,1874,1197,242
11024,8821,518,170476.0,121,7324,140,0,471,5,742,139,742,1467,671,48
11030,17703,651,247393.0,74,12407,236,0,3553,3,313,1191,643,4753,3082,363
11040,42344,1482,153511.0,585,18307,529,338,18556,17,1709,2888,4957,9799,5156,752
11042,232,0,,0,177,41,0,7,0,0,7,158,6,0,0
11050,32657,1312,153819.0,193,22498,580,27,3199,4,3101,3248,2426,7524,4728,558
11096,9897,1327,88160.0,510,3699,1503,26,822,0,3096,751,1441,1100,396,208
11101,39007,5306,116807.0,2016,14613,4173,261,12179,21,3389,4371,3655,10525,6768,711
11102,28349,3456,102996.0,1536,14744,1833,218,4449,0,3736,3369,2890,8070,3788,533
11103,35357,3626,92787.0,1202,21137,1014,124,4520,0,3992,4570,4910,9599,4069,386
11104,26825,2348,84716.0,1046,11994,779,54,7601,11,2228,4158,3896,6240,3153,679
11105,38507,3521,100306.0,1491,25080,1604,312,4133,43,3005,4330,4290,10127,4608,451
11106,40657,5971,85573.0,3028,19097,3242,420,7534,16,5310,5038,5435,10327,4344,712
11109,7388,200,198773.0,0,4554,48,0,2059,0,142,585,264,2402,1708,314
11201,69251,6847,169285.0,2169,41843,8597,113,9950,7,1897,6844,3132,20052,13868,2159
11203,76853,12054,68028.0,5829,4312,61075,123,1352,30,2556,7405,17184,9711,4255,377
11204,81368,16358,67588.0,6000,44863,975,587,23781,0,7747,3415,12846,9858,4460,132
11205,50205,12820,86753.0,3761,27195,10866,374,3381,12,3198,5179,3860,9556,4505,533
11206,89231,29486,57280.0,11546,37667,18331,763,5891,212,16825,9542,10530,14047,5078,217
11207,93445,25189,55419.0,12332,10443,55477,267,1476,0,16782,9000,19457,8588,3185,286
11208,106901,21330,59988.0,11232,11350,47996,115,11220,303,27551,8366,30070,7588,2774,341
11209,70756,7952,92656.0,3461,45955,2099,896,9614,4,5569,6619,7917,15695,8142,1081
11210,60398,6731,83261.0,3514,18556,30791,148,3301,34,2910,4658,7717,9589,5093,541
11211,65691,13883,105183.0,5075,41352,3926,285,4580,0,9476,6072,6283,17143,5685,551
11212,87946,29308,40060.0,14457,5860,61636,218,993,43,8218,10978,17196,7217,1898,208
11213,69630,15321,62040.0,7024,17385,40773,34,1179,15,4945,5299,9318,9478,5062,506
11214,88994,16652,64286.0,8351,37446,1961,864,33593,20,9598,5512,14464,13021,6026,505
11215,70922,4207,180773.0,1021,50513,2582,298,6460,0,3225,7844,2781,19803,15262,2272
11216,59913,9487,95000.0,3721,18885,28305,79,3057,58,2701,6828,7052,16801,8066,491
11217,42569,4266,158314.0,1981,22392,7472,105,4028,12,2200,6360,2152,12883,7329,1280
11218,71313,8765,95916.0,4136,37197,6725,618,13344,0,5283,8146,8038,12667,8688,1331
11219,94737,29832,55685.0,8729,58245,1331,664,20090,0,11611,2796,15561,7177,2362,239
11220,90792,21056,64201.0,7313,20328,2277,1458,36377,0,23913,6439,13525,9729,4602,422
11221,90750,19831,85122.0,7835,20702,36876,795,5215,81,13797,13284,12352,18266,7686,488
11222,41418,3933,123963.0,1451,29416,1720,162,2422,0,2486,5212,3784,13575,6378,425
11223,78566,15207,63950.0,7173,41478,4446,293,20502,79,8509,3259,12527,10576,5222,516
11224,48469,13369,41449.0,9030,24103,11552,187,4123,45,5244,3215,9411,6153,4649,185
11225,56544,8054,85201.0,3964,16108,30571,28,1723,0,3153,4961,6403,12929,5674,558
11226,100022,15218,81084.0,9281,15760,60532,1108,4063,42,9111,9406,17180,16605,8008,888
11228,42325,5562,80737.0,2043,21557,576,204,15485,9,2690,1804,7539,7482,3033,328
11229,79802,12545,72556.0,6198,48542,5301,86,17803,81,3176,4813,10542,13996,7480,795
11230,88252,16727,69522.0,7803,53196,7645,646,14698,59,7109,4899,10107,13953,8718,974
11231,39704,5139,138485.0,2486,25607,4937,74,1956,10,2724,4396,2294,10346,6588,777
11232,26681,4230,87517.0,1831,9232,1951,1049,4002,11,7203,3233,2623,3832,2368,206
11233,82711,19365,62034.0,8633,11722,56487,327,1280,39,6509,6347,15488,11366,6240,425
11234,87778,8530,94434.0,3583,31896,37589,432,7205,0,4895,5761,13344,13786,8622,806
11235,81958,14103,61689.0,8202,56257,2345,189,12036,6,3865,7260,9542,18201,10323,770
11236,95174,12541,82813.0,6359,4638,76552,86,2286,5,4005,7602,16623,12815,5159,388
11237,45233,9391,82570.0,3998,14395,5924,1100,3084,0,13170,7560,4961,10201,3122,122
11238,58462,6798,132957.0,3192,29245,14695,252,4106,0,2571,7593,3197,17337,10893,1355
11239,16047,3941,35675.0,3735,2590,9773,429,478,0,1354,1423,2851,1656,964,15
11249,45353,8726,121400.0,3522,30646,4453,222,2402,0,3056,4574,3576,10492,5122,370
11354,52325,9173,62833.0,2958,8894,1652,152,33855,258,4536,2978,10383,8732,3874,420
11355,79802,17299,53700.0,5678,6736,2016,234,59546,61,7624,3585,16408,9414,3913,581
11356,26956,2518,91445.0,1322,6063,167,20,9503,47,9106,2050,4994,3111,1254,126
11357,42341,3816,97754.0,984,24702,225,562,10683,98,2845,3226,6711,6815,3717,414
11358,36496,3793,88729.0,1250,11513,286,182,17961,0,3997,2557,6065,6116,3116,315
11359,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
11360,19510,1489,100250.0,633,11055,310,148,5810,0,1022,1165,2420,3758,2992,441
11361,30402,2761,108391.0,789,12630,1125,100,12696,0,1702,2149,3377,5884,3774,417
11362,18156,1032,118989.0,469,7235,687,0,8798,0,520,916,2111,4464,1929,385
11363,7515,670,110833.0,174,4266,40,82,2175,0,83,869,433,1383,1036,181
11364,36417,2540,101222.0,955,11649,946,360,18456,0,2289,2717,4330,7776,4124,289
11365,43258,4096,85375.0,2125,10702,4947,151,18762,0,3823,4873,6168,7563,3653,374
11366,12967,1362,117402.0,406,4183,642,0,5695,0,1577,870,1471,2804,1451,204
11367,42210,5726,75804.0,3182,19206,3772,412,10679,0,5168,2973,4934,6722,4405,601
11368,107060,19308,71798.0,8540,16774,10626,1570,13101,72,49569,15348,21978,7610,2101,85
11369,33354,4904,80577.0,1918,4233,6079,281,4720,7,13199,4835,6679,3643,1746,166
11370,28762,2696,74895.0,1196,9858,2161,386,7229,22,5226,3880,6351,3731,1195,70
11371,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
11372,66995,9920,77133.0,4241,20478,1268,526,13919,259,16788,13757,11134,10162,5472,981
11373,99433,11575,71470.0,6844,9152,1765,693,47837,49,32081,7856,17547,15175,4404,601
11374,46128,6557,86333.0,3439,19584,1990,76,13685,55,4844,5894,6106,10036,5764,691
11375,75320,5928,104319.0,2626,38374,2367,188,21118,0,5150,8123,6672,18861,11323,1904
11377,83545,8961,73292.0,4506,24765,1973,631,30248,0,9032,16896,17665,14115,5614,579
11378,37828,4938,84762.0,1528,21357,311,376,5611,0,5869,4304,7739,4651,1893,96
11379,37378,2694,92509.0,1297,24758,597,54,4279,0,4418,3272,6641,6027,3098,313
11385,103865,11880,87365.0,4415,55544,3906,747,7205,0,18305,18158,18027,17180,6515,654
11411,20501,1221,118393.0,677,663,17469,0,451,0,814,1104,3230,3289,1886,130
11412,41350,3967,98418.0,2119,639,32817,211,1748,260,3470,2205,7742,4564,2400,129
11413,45072,2657,114766.0,1911,737,38579,109,703,0,3220,1724,7780,5472,2986,204
11414,31090,1911,98209.0,1165,20701,1917,71,1485,0,3002,3914,5414,4013,2381,235
11415,21379,1992,88632.0,989,10329,1522,211,4357,0,2646,2314,2107,4803,2755,182
11416,26660,3973,85544.0,1386,4601,1361,153,8715,30,7238,4562,4714,3264,1029,102
11417,30091,3676,86330.0,1631,7645,2233,546,8849,0,5891,4927,4619,3095,1667,143
11418,36304,3528,84927.0,1492,8341,2968,513,8714,0,10003,5765,5815,5060,2380,313
11419,46938,5393,91231.0,2871,2618,5553,1181,16158,151,14016,7261,9455,4946,1774,72
11420,50060,5410,98584.0,2111,3505,10464,1069,17081,49,9332,8560,9698,5083,2314,132
11421,41937,4152,89439.0,1764,9471,2355,247,8567,60,10986,10251,7306,5439,1674,107
11422,33085,2784,108519.0,1145,2352,26337,0,655,0,1267,2474,5182,5076,2374,202
11423,29105,3006,80870.0,1179,3140,9973,175,8961,7,4517,2332,4566,4833,1641,92
11424,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
11426,19638,1400,107591.0,439,4838,1107,0,9857,0,1989,1847,2637,3920,1862,171
11427,25124,2846,92129.0,1056,4210,5720,22,9404,0,3044,2724,3929,4089,1940,221
11428,18898,1690,84977.0,630,1887,3309,60,6164,0,4825,2653,3612,2542,1115,49
11429,27933,2384,98232.0,1345,1230,18587,244,1869,0,3017,2986,4281,3402,1690,116
11430,448,296,,0,221,159,0,9,0,22,37,151,18,0,0
11432,63730,9439,75395.0,3554,8839,11640,542,26934,84,10274,5417,6959,10012,4213,566
11433,37777,4636,71177.0,2652,1003,20769,561,6562,0,7069,1813,4624,3336,1181,88
11434,67611,7833,76668.0,3604,2318,53168,189,2393,0,5012,4531,12021,6854,2947,334
11435,58424,8268,79430.0,3359,8266,14678,428,13343,0,17510,4199,4958,8069,3280,786
11436,21364,2612,86104.0,953,394,12922,100,1406,0,4244,2298,3876,2227,896,59
11439,2171,0,,0,1077,470,0,164,0,11,449,0,8,0,0
11451,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
11501,21590,1389,138323.0,294,14250,360,0,3052,0,1864,2064,2301,4715,2846,509
11507,6581,220,162991.0,66,3078,48,0,2917,0,264,274,428,1637,946,79
11509,1747,29,162500.0,21,1641,9,0,12,0,29,56,204,392,227,46
11510,34814,1801,141120.0,519,11467,14652,119,1229,0,2817,4530,4391,5871,3285,422
11514,4421,122,136125.0,23,3048,104,0,592,0,418,259,606,938,443,169
11516,8733,418,102083.0,79,7134,106,0,103,0,537,853,841,816,1147,172
11518,10390,259,104955.0,139,8339,449,71,372,0,576,583,1564,1744,1300,130
11520,44873,2737,119407.0,1107,10667,15345,96,685,0,10555,7525,8702,5359,2333,390
11530,28041,921,202841.0,87,23874,381,18,1557,3,588,1620,1818,6350,3800,708
11542,29020,3690,92284.0,816,18429,1429,287,1373,31,3409,4062,4583,5199,2281,288
11545,11963,328,164583.0,61,9774,92,34,927,0,597,539,796,2589,1719,230
11547,788,0,123452.0,0,715,0,0,48,0,0,25,43,218,143,10
11548,2171,138,107386.0,2,1576,150,0,370,0,3,72,96,385,195,4
11549,2420,2,,0,1714,256,0,221,0,31,198,16,55,5,0
11550,60658,8500,86904.0,3659,7103,26762,225,1453,6,16388,8721,11474,5064,2934,122
11552,26053,1671,153192.0,254,13426,5232,78,1319,5,3848,2145,3220,4284,2678,236
11553,28344,2970,105994.0,738,5057,12243,77,359,0,6227,4381,5836,2403,1259,110
11554,35806,2382,128770.0,567,23060,1453,7,6678,19,2577,2012,5725,6302,4008,574
11556,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
11557,8503,268,170048.0,84,6442,549,9,785,0,262,456,662,2134,936,73
11558,8532,755,109443.0,162,6608,132,0,410,0,705,677,1560,1453,690,72
11559,9130,463,156429.0,126,7196,584,0,159,0,977,214,710,1764,674,154
11560,6951,334,159545.0,21,5993,133,16,229,0,80,500,431,1451,808,105
11561,38847,2762,132903.0,808,30710,1641,44,1901,3,1891,2657,5429,9024,5269,412
11563,22558,1507,138006.0,348,15218,1767,25,1589,0,1606,2353,3419,3771,2479,272
11565,8908,486,145290.0,175,6478,384,0,294,0,521,1231,1032,2109,1375,118
11566,35172,987,169868.0,177,29444,901,10,1250,0,570,2997,3966,7785,4595,495
11568,4198,162,,7,2999,269,0,589,0,69,272,156,811,363,54
11569,996,75,108371.0,15,959,0,0,0,0,0,37,123,237,105,45
11570,28162,1401,147784.0,456,21661,1594,143,1428,0,1314,2022,2858,6353,4352,364
11572,30627,842,144419.0,228,24929,533,54,894,0,955,3262,5102,5361,3624,376
11575,19430,770,133534.0,511,2360,10310,167,463,0,4738,1392,3808,2379,857,118
11576,12796,561,232279.0,72,9214,210,0,2454,5,670,243,591,3510,2231,227
11577,12771,494,183233.0,78,8270,207,3,2820,67,318,1086,877,2842,1954,256
11579,5037,78,185650.0,48,4510,29,0,68,0,71,359,554,876,886,105
11580,42644,1485,135385.0,832,10516,12247,23,7356,0,6589,5913,6191,7956,2960,221
11581,22652,1388,138821.0,221,9500,4112,25,3818,0,2836,2361,2694,4200,1929,347
11590,48243,2352,149250.0,989,18922,8224,56,5698,19,7843,7481,6278,8357,4015,324
11596,10378,335,162026.0,15,7284,46,6,2073,0,653,316,958,2064,1343,132
11598,14316,428,181574.0,54,11882,548,10,188,0,728,960,685,2738,1695,220
11691,68704,13847,57027.0,7147,19256,29159,411,2844,0,8709,8325,9693,5468,3828,229
11692,23247,6112,49507.0,2650,3769,12952,65,1301,0,1779,3381,4048,2411,1167,134
11693,13066,2347,67829.0,1096,6668,3364,19,603,0,988,1424,2168,2048,936,227
11694,21430,2433,103792.0,579,16544,1750,26,389,0,1113,1608,3230,3479,2481,261
11697,4123,206,134844.0,52,4050,0,0,27,0,0,46,348,827,628,45
11701,28174,2356,110639.0,1132,11280,8066,130,1001,7,4387,3303,4665,2969,2560,169
11702,14002,518,136711.0,202,12446,170,103,159,0,408,716,1647,3034,1920,316
11703,17205,671,130140.0,291,10474,2463,110,986,9,1793,1370,2728,2681,1281,96
11704,40285,2287,127034.0,872,27582,4861,63,652,12,4136,2979,7781,5338,3225,149
11705,8256,383,161214.0,146,7451,166,1,59,0,213,366,908,1639,1265,117
11706,68648,4984,115112.0,2142,29294,7749,265,4249,18,17910,9163,11467,7139,3901,306
11709,6744,253,143571.0,71,6033,5,0,139,0,111,456,861,1426,992,91
11710,34459,1134,173136.0,414,28130,767,69,1763,37,764,2929,4315,7356,4530,296
11713,9236,771,111786.0,290,5526,1387,37,205,3,1143,935,1323,1151,769,57
11714,22475,1475,123679.0,284,16267,93,139,3251,0,947,1778,4053,3893,2173,214
11715,3796,280,157905.0,0,3579,7,0,24,0,66,120,463,827,626,56
11716,9750,773,120344.0,266,8301,175,0,418,0,121,735,1670,1865,729,173
11718,3185,7,203750.0,7,2844,84,0,12,0,50,195,272,588,493,16
11719,3300,513,96638.0,21,2822,181,8,12,0,102,175,619,506,287,40
11720,28669,1466,128015.0,560,21413,1807,30,2001,8,1491,1919,4826,3343,2335,576
11721,6620,367,206250.0,41,5755,116,0,180,0,342,227,404,2055,1117,113
11722,38443,3494,110365.0,1579,11069,7370,204,734,14,10990,8062,7351,2737,1228,165
11724,2956,71,,0,2571,3,0,129,0,86,167,112,791,404,81
11725,29050,999,168324.0,267,24830,595,0,1670,0,410,1545,2746,6432,4335,403
11726,21940,1627,125691.0,695,7018,3629,172,485,0,5763,4873,3835,2381,1017,134
11727,29393,2549,101515.0,1101,16037,4645,19,1783,13,1728,5168,5072,4423,1732,267
11729,26647,1253,138350.0,564,15309,3182,45,2876,0,1772,3463,4547,3794,2407,179
11730,14376,644,146190.0,227,12212,387,28,145,0,937,667,2063,2255,1597,134
11731,29891,1305,158819.0,365,25090,623,0,1211,0,685,2282,3853,5723,3917,462
11732,3546,270,120707.0,112,2876,50,0,30,0,91,499,328,872,532,139
11733,17403,782,174931.0,147,14023,288,35,1462,0,395,1200,1460,2674,2690,900
11735,32778,1332,146190.0,401,24636,1212,38,2592,9,1506,2785,4886,6214,3693,329
11738,20246,1139,139008.0,443,13450,2252,258,958,0,1610,1718,3613,2539,1175,177
11739,1191,5,133393.0,0,1033,0,0,29,0,0,129,160,236,245,20
11740,10699,602,161705.0,386,7863,1310,0,390,0,333,803,1271,2210,1130,364
11741,26356,1298,138417.0,514,21968,912,0,1139,0,724,1613,4928,3586,2094,191
11742,13194,594,126563.0,90,10748,736,165,467,0,405,673,2212,1572,1488,100
11743,42423,1726,173014.0,328,33087,1660,20,1968,0,1443,4245,3241,10053,6426,824
11746,66883,4578,158309.0,1490,43647,4731,834,5514,0,5677,6480,6751,12510,7738,1258
11747,19826,885,154914.0,355,16526,361,16,1149,0,340,1434,1628,4449,3447,288
11749,3581,119,112435.0,94,1431,476,121,201,0,834,518,715,502,309,12
11751,13152,739,116328.0,288,10162,398,0,762,0,702,1128,2325,2093,1338,85
11752,8990,261,148538.0,129,6755,226,65,124,0,597,1223,1623,1138,778,69
11753,12729,693,185000.0,88,5477,71,0,6253,0,133,795,898,2960,2006,543
11754,17660,376,123406.0,112,15511,135,70,553,0,241,1150,2990,3050,2430,86
11755,11953,690,120306.0,189,8837,118,13,1344,0,586,1055,1963,2103,1357,233
